AG-X,AG-Y,AG-Z,Acc-X,Acc-Y,Acc-Z,Gravity-X,Gravity-Y,Gravity-Z,RR-X,RR-Y,RR-Z,RV-X,RV-Y,RV-Z,cos,activity
-0.1352724,-2.4145525,4.7058034,0.80854344,-11.98413,6.6300793,-0.9438158,9.569577,-1.9242759,-0.028783973,0.16185485,-0.7823779,0.61992013,0.4623348,0.3234636,0.5452679,Running
-5.9507885,2.8909986,-17.48246,-4.5641084,-6.5812607,-15.355534,-1.38668,9.4722595,-2.126926,-0.8320718,-0.5320881,-0.927153,0.6141653,0.47768906,0.30346078,0.5500235,Running
-6.542156,38.426937,-14.968549,-4.579897,29.095772,-12.677415,-1.9622593,9.331165,-2.2911336,1.5869546,-0.40686068,-0.46839315,0.60444134,0.5121108,0.27567613,0.5444225,Running
5.2241483,20.231005,-10.223241,6.6068687,11.0054455,-7.1987486,-1.3827207,9.225559,-3.0244923,1.2912958,-0.35432628,-1.8281792,0.6350242,0.50094956,0.29174948,0.51056457,Running
-1.7106571,7.751228,-0.5482722,0.5730612,-1.4186616,2.07244,-2.30493,9.204144,-2.4781988,-1.6689571,0.15513533,-0.32545066,0.59179294,0.5254846,0.28267297,0.5419808,Running
2.456451,-8.346188,4.7620673,4.856594,-17.579073,7.034417,-2.5437522,9.179279,-2.3325043,0.8264274,-0.66220236,-1.3828584,0.5809749,0.5304647,0.27937925,0.55047506,Running
-2.110489,-0.04189853,-5.768829,0.65641093,-9.008172,-2.9191618,-2.7506711,8.96698,-2.8631296,0.41348246,-0.9077702,0.45095906,0.6028379,0.5315688,0.24533638,0.54206204,Running
2.397793,0.48961425,-4.9655743,5.2783704,-8.51344,-2.3545055,-2.8805773,9.003055,-2.6110687,-0.3794206,-0.6793066,-0.908827,0.6046203,0.5146921,0.22853263,0.56329316,Running
-12.022484,21.001938,-1.3491327,-8.378348,12.262828,1.2040268,-3.6441352,8.73911,-2.5531595,2.1911004,1.6047186,0.61528176,0.5935087,0.5420752,0.19327629,0.56262434,Running
-0.6823475,12.078748,-6.2728086,1.7581167,3.3020535,-2.641807,-2.4404643,8.776694,-3.6310015,-2.2468357,-0.3836478,0.78937835,0.64412147,0.51984334,0.2225501,0.51511353,Running
-4.709395,6.5481415,2.1308396,-2.8547664,-3.5645099,11.633331,-2.3675942,9.182175,-2.5005126,0.6321722,-0.05561317,1.0013486,0.62377995,0.4882512,0.24427645,0.55931956,Running
7.0545154,-2.967613,-0.81043726,3.9807577,-11.087233,-0.015327692,-1.412982,9.292072,-2.798446,-0.7105096,0.7476746,2.2297988,0.64942086,0.47003573,0.2736977,0.53142136,Running
-1.1552023,-1.5634137,-1.340753,1.1747639,-11.949171,3.6695132,-0.88355863,9.407507,-2.6246054,0.6028507,0.46301144,-0.33094844,0.65463287,0.45307112,0.2963388,0.52760386,Running
-6.235698,3.0262709,-15.225925,-4.972315,-6.3156357,-12.523506,-1.45224,9.308232,-2.723644,-1.4869193,-0.42274317,-1.1330146,0.6411908,0.4772227,0.2801959,0.5316232,Running
-8.730456,39.195477,-5.853823,-6.636728,30.010244,-3.1301773,-2.1289701,9.103943,-2.9590762,2.7677572,-0.9951239,-0.07071987,0.6080738,0.53020483,0.2767084,0.5220744,Running
3.6176388,18.596962,2.7832594,4.654376,9.393711,6.0075006,-1.036737,9.203251,-3.2242415,0.5796378,0.48561344,-0.12875207,0.63945067,0.50546354,0.3061161,0.4918357,Running
-1.9931729,4.770447,-5.1259856,-0.4092164,-4.441304,-2.1586351,-1.6093653,9.277174,-2.7412376,-2.962159,1.1826108,-0.6644809,0.57751584,0.55338925,0.3350727,0.49795797,Running
-3.5817258,-7.047333,-0.21787235,-2.4059455,-17.049759,3.802678,-1.5694612,9.205204,-2.995228,1.1086471,-0.20955122,0.2988536,0.5924062,0.54933506,0.32237324,0.49331668,Running
0.31004912,1.6112977,-3.217807,2.6321945,-8.326281,2.0076103,-1.1972444,9.121132,-3.3973448,1.0402302,-0.75444305,0.5114347,0.62813187,0.52788895,0.30770367,0.48176977,Running
6.457162,4.128801,5.777209,7.4938374,-6.6487637,-3.0824015,-1.6682869,9.096029,-3.2633553,-2.761795,1.924812,-2.3150387,0.60919327,0.54338604,0.30040893,0.49332523,Running
14.182054,37.824795,-25.140314,16.1588,29.064322,-21.201157,-1.9767469,8.760473,-3.9391568,2.8209023,2.341422,3.1613681,0.6150904,0.5678951,0.27347627,0.47367668,Running
-8.783129,8.731653,5.819107,-6.532179,-0.08291435,9.480669,-2.357035,8.842729,-3.5243385,-1.188817,-1.1185187,-0.6895264,0.6150568,0.5489958,0.25541317,0.5050475,Running
-1.9321208,7.015011,-5.589264,0.35597754,-1.9552937,-2.353737,-2.2880983,8.9703045,-3.2355268,0.37011105,-0.2309315,1.2634099,0.6172577,0.5328779,0.25821847,0.51803213,Running
1.958457,-4.0773253,0.7398083,3.4483712,-13.277842,3.7895677,-1.4899142,9.200516,-3.0497594,-0.38614014,-0.2761355,0.8785647,0.6337254,0.50387156,0.2871472,0.51191014,Running
-1.2629414,0.47524905,0.050278235,0.15737462,-8.722344,3.1417747,-1.420316,9.197594,-3.0914965,0.4605191,-0.5846225,-0.14646716,0.63951445,0.49864188,0.2851567,0.5109434,Running
6.2728086,14.470555,-22.826319,4.409945,-1.7280712,-10.872853,-1.4856945,8.986025,-3.6351767,0.36094806,1.6761899,-0.958918,0.645875,0.51786864,0.2748144,0.48901412,Running
0.23104046,31.602264,2.5462334,1.3265184,22.598585,6.275049,-1.0954779,9.003679,-3.728816,1.1019276,-0.42701924,2.3544152,0.65463614,0.5114374,0.28722164,0.4768511,Running
-2.0254946,11.105505,-5.81791,-0.80723846,2.294942,-1.6875072,-1.3590459,8.821827,-4.061868,-0.8998778,1.0616595,-2.023045,0.6488164,0.5349158,0.27668157,0.4651341,Running
1.0833763,8.943541,-3.5529952,2.7123952,-0.10118389,-0.13106012,-1.6043398,9.08266,-3.3319325,-1.089246,0.12886813,0.074055195,0.61312336,0.54218173,0.2999406,0.4900555,Running
-5.6946087,-13.7127905,10.231621,-3.8840804,-22.899437,13.146736,-1.8687326,9.169062,-2.9336967,0.44402573,-1.2529091,-0.20511024,0.61053973,0.5261351,0.2890996,0.5165701,Running
-0.8295909,1.4951789,-4.617218,1.1287503,-7.6747313,-1.7452791,-1.9797646,9.207204,-2.7346535,-1.1442239,-1.2492439,0.16079806,0.61754364,0.5080043,0.27546644,0.5335633,Running
7.9224133,5.7257333,-4.8243165,10.079739,-3.5390162,-2.44088,-2.1573253,9.26475,-2.3834364,-1.0055575,3.0549128,-1.140345,0.60600775,0.5042579,0.27600026,0.54982036,Running
-26.759993,39.195477,-29.809008,-24.490528,30.140682,-26.803902,-1.8006045,9.09658,-3.1906877,1.6614802,1.1465697,4.4557915,0.63479084,0.5096277,0.2687367,0.5148795,Running
-5.0385976,6.3362546,-0.007182605,-3.4767544,-2.827783,3.115557,-1.5618432,9.164038,-3.1227396,-1.9023076,-0.7813211,-0.3950893,0.6410819,0.48820457,0.27158543,0.52622396,Running
0.03232172,6.8318543,-3.752911,1.8064228,-2.5046487,-1.3336749,-1.7741011,9.336503,-2.4192362,0.09216735,0.97674906,0.27014294,0.6236185,0.48419696,0.2792717,0.5464986,Running
1.721431,-1.401805,3.357868,2.975587,-10.908956,5.4100823,-1.254156,9.507151,-2.0522144,-0.9090408,0.6255016,0.45340252,0.6159599,0.47458112,0.31532568,0.54399997,Running
-0.7637503,-3.1471782,-1.8830396,0.1615259,-12.706678,0.09943485,-0.9252762,9.559501,-1.9824744,0.28153557,-0.116699696,0.35444236,0.6159506,0.47083217,0.33344257,0.5364122,Running
-4.471172,7.3106947,-1.1360487,-3.332574,-2.2111053,0.9156188,-1.3047645,9.500941,-2.049412,-0.80641544,0.9449841,-1.8226814,0.609695,0.4824551,0.31952173,0.54167795,Running
6.8198833,30.383617,-1.033098,7.574792,20.905088,1.3664882,-0.51793844,9.487226,-2.4278975,0.39637825,-1.4832052,2.8620443,0.63287073,0.4725071,0.33961153,0.51075995,Running
-3.6631286,10.542868,-1.7836803,-3.184063,1.1383886,0.95432127,-0.6190353,9.391448,-2.7546139,0.13737138,0.56441504,-1.6003264,0.6410992,0.47899687,0.32652855,0.5029244,Running
-0.47285482,7.6770077,0.60094464,0.61523557,-1.8231535,2.7765756,-1.0479546,9.517377,-2.119367,-0.64820135,0.28097358,0.4344657,0.60990566,0.48587313,0.3341505,0.52942026,Running
-2.4851813,-10.530896,2.3511062,0.12759936,-18.200119,4.228998,-0.74528444,9.541428,-2.1391833,-0.35681862,-0.82408166,-0.08721323,0.6183728,0.47611246,0.34170318,0.52361345,Running
-2.0266917,2.6803088,-5.5126495,-0.8238169,-6.825237,-3.4226463,-1.2028748,9.505546,-2.0900033,-0.17294817,-1.2132027,-0.15196495,0.6224895,0.46804628,0.31103352,0.54469967,Running
-25.33664,22.807165,-17.794905,-23.655577,13.368877,-15.730166,-1.681063,9.438288,-2.0647383,-0.27618438,-3.2767055,-0.68647206,0.62563115,0.46244785,0.27907354,0.5628904,Running
6.2524576,23.250093,1.091756,6.5578785,13.630258,2.972153,-0.30542088,9.619836,-1.880397,1.5759591,-0.46367115,-0.6406572,0.6442739,0.4251879,0.3331434,0.5414259,Running
-1.8890251,2.586935,-2.858677,-1.1357596,-7.0382967,-1.13882,-0.8004323,9.645302,-1.580461,-1.4618739,0.059229497,-0.32178548,0.64018553,0.4132113,0.3050047,0.57130647,Running
0.19871874,7.5189905,0.90381116,1.0959014,-2.1664743,2.1517034,-0.7867861,9.696692,-1.2351232,0.22533597,-0.6689219,1.4265108,0.63250834,0.40361735,0.30938005,0.58421767,Running
2.3427265,1.1719618,-1.6244658,2.4816792,-8.569425,-0.5035343,-0.08386633,9.738273,-1.1530042,0.31513315,0.15513533,0.47539365,0.6501408,0.36892244,0.3228334,0.58050996,Running
1.4149733,-4.203021,-1.9393034,1.4168832,-13.947124,-0.83345985,-0.042167995,9.750431,-1.0477138,-0.5693997,0.06289469,-0.40119797,0.6426858,0.37466457,0.3340629,0.57877755,Running
-2.396596,20.242975,-8.165425,-1.6483387,10.530971,-7.0307407,-0.7482573,9.712005,-1.1346847,1.3163413,-0.12280835,-1.2160922,0.6338118,0.39513978,0.30739802,0.5896217,Running
-6.1890116,7.917625,2.5809495,-6.20869,-1.6939692,4.5270386,0.019678807,9.611594,-1.9460893,1.7011864,-2.046423,0.30496228,0.6995885,0.33135915,0.27216265,0.57158077,Running
-3.0358477,8.707711,-4.7189717,-2.0790963,-0.80060005,-2.5173697,-1.20376,9.468862,-2.2498941,0.7488475,-2.3561316,-1.5367965,0.70609796,0.34079078,0.19714838,0.58857447,Running
1.0642227,5.66109,-7.7332716,2.5120437,-3.691041,-5.1619186,-1.3109412,9.369104,-2.582969,-0.28046045,-0.9743545,1.860836,0.733695,0.30559197,0.15345848,0.5871591,Running
1.3299791,-2.9592333,2.4265234,2.2284148,-12.404925,4.904857,-0.9046489,9.44577,-2.4757686,0.17891021,-2.1618764,0.5004391,0.7503403,0.25143299,0.1380985,0.59556675,Running
-3.4608185,-1.2808979,-12.706028,-2.4186354,-10.696974,-10.1719055,-1.0421832,9.416076,-2.534122,-1.3965112,-1.1172969,0.4399635,0.7658941,0.20810826,0.093477815,0.6011316,Running
12.937069,33.21117,-14.202404,13.394806,23.736168,-11.715387,-0.4577369,9.475002,-2.4870162,1.7091277,-0.5882877,3.8577547,0.77849275,0.14405404,0.0820396,0.60536534,Running
0.22146365,4.679467,-1.377863,0.5371211,-4.8548164,0.895502,-0.31565747,9.534284,-2.273365,-0.7251704,-2.4990742,-0.9686918,0.77984905,0.08800457,0.04908068,0.617804,Running
-8.219295,8.823831,-1.163582,-7.069823,-0.6699257,1.0084459,-1.2289853,9.484715,-2.167988,0.2283903,-1.615763,0.0545075,0.77738553,0.07879311,-0.017375492,0.6238281,Running
1.1372458,5.3199162,-1.4556746,2.0915942,-4.221024,0.60104895,-0.8588677,9.560032,-2.0096102,-0.2920669,-2.0225992,1.5236384,0.7761008,0.01136338,-0.047217444,0.628736,Running
-3.335123,1.1324574,-1.8339585,-2.6363664,-8.453363,0.11391854,-0.6987568,9.585821,-1.947877,0.018252652,-1.12646,0.86818,0.77301425,-0.038076077,-0.072752066,0.6290521,Running
0.8295909,1.3802572,-7.7584105,0.31913787,-9.40932,-2.8631575,-0.5176557,9.56974,-2.0790598,0.32918307,-1.375693,-0.012076809,0.77468854,-0.07655184,-0.09537531,0.62040395,Running
3.4213142,20.564995,-2.1284454,4.3966208,11.108672,0.27927327,-1.0259966,9.450436,-2.4097807,0.1318736,-3.4251459,-0.091489285,0.780422,-0.11749974,-0.15643962,0.5938537,Running
-0.8343793,15.192407,-0.25977087,-0.05402738,5.7822046,2.3877833,-0.71615535,9.398609,-2.7062342,0.7354084,-1.7501533,1.1503997,0.7747347,-0.19433402,-0.19030784,0.5707921,Running
-0.44771573,12.689269,-3.799598,0.7186363,3.3524847,-1.0365341,-1.3317276,9.314807,-2.7624667,0.356672,-2.6236906,-1.0077872,0.76616216,-0.23203915,-0.25313786,0.5432076,Running
0.79248077,8.152257,-1.9189527,2.4447768,-1.1550589,0.69145083,-1.6321187,9.32646,-2.554166,-0.3091711,-1.4990877,0.4045333,0.74788433,-0.26626158,-0.29964963,0.52913517,Running
-2.980781,4.1180267,-3.7301662,-0.8955934,-4.6428027,-0.24351478,-1.493519,9.321728,-2.6542852,0.7842777,-1.1099665,0.5218194,0.7385273,-0.2998472,-0.31282547,0.51653606,Running
-1.9285295,2.4049757,-2.3535004,-0.31953478,-6.9097605,0.25748825,-1.6089947,9.314736,-2.6109886,-0.31527978,-2.0641382,0.6574315,0.71931285,-0.34016523,-0.34836897,0.49549562,Running
4.402937,2.6180596,-5.803545,6.118088,-6.7505116,-3.4671857,-1.715151,9.368571,-2.3363593,0.26931828,-2.2150218,0.003805688,0.68822736,-0.38139778,-0.39146522,0.47711006,Running
-11.212047,20.440496,-1.958457,-8.975832,11.238303,0.58896923,-2.2466035,9.16123,-2.6823573,1.4928813,-0.29446146,0.39781377,0.6890173,-0.40251377,-0.41920626,0.43301737,Running
-3.1196449,17.45373,0.22385786,-0.79722714,8.339039,2.9985971,-2.3224177,9.114691,-2.7747393,-0.27374095,-1.9718974,-0.19411466,0.6774946,-0.42300966,-0.43777138,0.41281983,Running
-3.5877113,5.2564697,-0.427365,-1.0617185,-3.8471184,2.2021632,-2.5122237,9.09947,-2.6568325,1.0090761,-2.1068985,0.8009848,0.6509324,-0.46016064,-0.46716523,0.38248646,Running
-1.6891093,7.4746976,-0.93014735,0.44070482,-1.7194467,1.7348118,-1.9936665,9.226833,-2.6572962,0.30352673,-0.57423776,1.8296819,0.6107125,-0.51236176,-0.47697848,0.37014475,Running
0.91697925,1.7824832,-0.8858546,2.0625741,-7.5010586,2.0592837,-1.1455948,9.283542,-2.9451382,0.6303396,-0.002467895,1.031281,0.600661,-0.5379281,-0.44558394,0.3889661,Running
-2.906561,0.581791,-4.629189,-1.7097073,-8.739311,-1.8265123,-1.1968536,9.321102,-2.8026767,-0.4240138,-2.1942523,-0.21854927,0.57844305,-0.555248,-0.4653567,0.3748952,Running
3.0011318,20.333956,-14.235924,4.768749,11.279167,-10.910759,-1.7676173,9.054789,-3.3251646,1.1520185,-0.8503489,-1.4763209,0.596332,-0.56596357,-0.46940506,0.32207495,Running
-1.9752164,13.334506,-3.7600937,-0.43890202,4.279151,-0.32342052,-1.5363144,9.055355,-3.4366732,-0.38919446,-1.1655552,-0.13241726,0.57404894,-0.58795357,-0.46861708,0.32430947,Running
-2.1033063,10.651803,-4.5741224,-0.022411585,1.606597,-1.407969,-2.0692565,9.062654,-3.1235979,-0.686075,0.81425893,-0.22099273,0.5877022,-0.5602368,-0.48671448,0.32225737,Running
-1.8567034,2.8107927,1.5765818,-0.102843404,-6.3934803,4.4706707,-1.6986092,9.222499,-2.8689106,-0.09720088,-0.47772104,0.8077043,0.5741337,-0.5627115,-0.486356,0.34232178,Running
-3.4512417,-0.9876082,-2.6084828,-1.7087673,-10.151354,0.41805983,-1.758599,9.157086,-3.0373576,0.38110662,-1.3909645,0.2884689,0.5575432,-0.5865217,-0.4944971,0.31719184,Running
2.0410569,5.021838,-4.334702,3.8686943,-4.233428,-1.656975,-1.8797207,9.262789,-2.6149178,-0.25602585,-1.9926668,0.0264077,0.52014726,-0.60230434,-0.527852,0.2967299,Running
-17.24304,21.663935,-8.513782,-14.876965,12.684862,-5.3596845,-2.3648276,8.948709,-3.2401545,0.905229,0.092216216,-0.019407192,0.53643006,-0.6143653,-0.5186205,0.25657535,Running
-1.4269443,16.424223,-3.3446999,0.9251869,7.482712,-0.07556176,-2.42907,8.958293,-3.1652844,-0.7960307,-1.3671408,-0.3688221,0.52737534,-0.6190798,-0.52628464,0.24827403,Running
-3.738546,5.8454432,-0.9684546,-1.4208069,-3.2326398,1.9275587,-2.317739,9.078083,-2.8960133,0.29619634,-0.80147964,1.5083668,0.5067748,-0.6251679,-0.53924894,0.24810289,Running
0.8810662,2.291251,-0.830788,2.3962417,-6.9811516,1.9793998,-1.5151755,9.272403,-2.8101878,1.0353433,-0.051337115,1.9811765,0.45906517,-0.6576769,-0.53847164,0.2583961,Running
5.0026846,1.5215151,-4.83509,5.908329,-7.727232,-1.7028601,-0.89419955,9.253747,-3.1207309,-0.15889826,0.3493905,0.006249148,0.45115197,-0.6749629,-0.51436216,0.27625817,Running
-2.1212628,3.3686419,-2.1631613,-0.8522246,-5.981043,0.5095341,-1.3902584,9.358589,-2.5796144,-0.8137458,-0.92609614,-0.97113526,0.45728785,-0.64993197,-0.5423907,0.27255964,Running
-0.51475334,21.039047,-9.241618,1.4904127,11.852933,-6.4550405,-2.1574092,9.098874,-2.9540608,1.2289876,-0.12036489,-1.9222524,0.4886669,-0.6417319,-0.5401966,0.23994276,Running
4.993108,20.581755,-0.36272156,6.275738,11.502127,3.1137185,-1.2826301,9.079628,-3.47644,-0.5730649,-0.5498032,1.316555,0.45896143,-0.68308383,-0.51123834,0.24776277,Running
-3.489549,5.8622026,-8.384495,1.253698,-3.891841,-3.616709,-1.7241586,9.21056,-2.8919284,-2.7318628,2.5216274,-0.5667425,0.48200688,-0.6442955,-0.5327666,0.26213056,Running
1.8626889,-1.5251064,-0.59615624,3.4379973,-10.8924465,1.8414129,-1.5753084,9.36734,-2.4375691,0.07995004,0.39031848,-0.007189887,0.4944795,-0.616256,-0.53508,0.29901165,Running
-5.544971,-2.8921957,-2.2840683,-3.5888686,-12.177094,0.19277072,-1.9561023,9.284899,-2.476839,0.85208374,-1.9633453,0.26953208,0.47931737,-0.631413,-0.5518373,0.25893676,Running
2.7269957,1.8974048,-6.0010667,4.574106,-7.4414845,-3.6465523,-1.8544463,9.374421,-2.2026474,-1.3183205,-1.3249911,0.24631919,0.43484813,-0.6505466,-0.57496285,0.2389853,Running
-16.32726,21.520283,-4.663905,-14.014271,12.180616,-2.7688828,-2.3129883,9.339666,-1.8950224,1.3248934,0.39764884,-0.4213565,0.46387708,-0.6283006,-0.5797613,0.23223528,Running
-4.8937483,23.2058,2.8383262,-2.8218472,13.906963,5.1641073,-2.0859704,9.30592,-2.2845104,-0.13446365,-1.4105122,0.19622824,0.44234446,-0.6486979,-0.5755815,0.22853534,Running
-3.489549,3.6008794,1.1671734,-1.3546443,-5.7815323,3.0600328,-2.134558,9.386947,-1.8706442,0.043298125,-0.8833356,0.40331158,0.41439936,-0.6508836,-0.5989717,0.21414173,Running
2.267309,4.8542438,-0.49320555,3.8578835,-4.6347938,1.4038082,-1.5905744,9.4890375,-1.8970138,-0.3360492,-0.47405586,1.7038436,0.38590592,-0.66917664,-0.5949978,0.2219391,Running
1.7010803,-1.0402806,-3.4703953,2.6723223,-10.589329,-1.4597278,-0.9712419,9.549048,-2.0106676,0.5240491,0.55036515,0.15713286,0.36884362,-0.682986,-0.5822051,0.24191284,Running
-4.4915223,3.1830912,-5.403713,-3.3375568,-6.3819466,-3.573736,-1.1539655,9.565038,-1.8299773,-0.21998478,0.013414601,-0.47205833,0.3876242,-0.66562027,-0.58556384,0.25261077,Running
1.1300632,33.212364,-11.100717,2.62995,23.824512,-8.694689,-1.4998868,9.387852,-2.4060283,0.34873074,-0.6542611,-0.53864264,0.4178009,-0.67030317,-0.5668818,0.23405375,Running
6.3721676,22.577322,-6.3793507,7.515681,13.298277,-3.4192681,-1.282225,9.241233,-3.0209115,0.62484187,-0.003689626,-1.4225646,0.4181275,-0.6922377,-0.54049736,0.23203236,Running
3.1914709,5.559336,-5.6215854,5.0265403,-3.6504035,-2.7960591,-1.8076334,9.249076,-2.7124639,-1.7294328,1.7775935,-0.6082813,0.45771813,-0.6548216,-0.54986966,0.2436109,Running
-2.1583729,-1.0319009,3.21661,-0.47133482,-10.3970585,5.586871,-1.7802191,9.328287,-2.4462855,0.9644829,-0.6206635,-0.79215175,0.4697096,-0.6356876,-0.5521993,0.26523626,Running
-3.2357635,-1.8016368,-9.994595,-4.421198,-12.396215,-5.0280876,-2.5954518,8.887011,-3.2334301,0.5784161,-1.4105122,1.2151514,0.47104743,-0.66556245,-0.5473464,0.18855467,Running
4.2556934,5.651513,-0.04070143,6.8265944,-3.4710083,2.4773302,-2.5709007,9.122521,-2.5180316,-1.7954062,-0.15090816,-0.4512889,0.45145676,-0.6515909,-0.5764694,0.1982403,Running
-35.902252,34.838028,-20.9349,-32.296703,26.2331,-17.914036,-3.6055505,8.604928,-3.0208635,2.32488,-1.0323867,-1.6449196,0.5012753,-0.6346213,-0.5666137,0.15788555,Running
-6.1938,14.680048,1.0654198,-3.320492,2.9431095,7.014738,-3.1761744,8.702288,-3.217534,-1.5052452,-0.48077536,-0.18678427,0.48598224,-0.6541176,-0.55557287,0.1651977,Running
-2.1284454,8.191761,3.3794158,0.9966953,-0.7183008,6.027949,-3.074879,8.931634,-2.6346605,0.8820161,-0.94381124,0.76372206,0.4590413,-0.65085435,-0.5807016,0.16868722,Running
2.3235726,2.1906946,-5.732916,4.753132,-6.9005404,-2.9730098,-2.2583961,9.139575,-2.745587,-0.7471615,0.60167783,1.2689075,0.43558413,-0.6710085,-0.5669471,0.19643117,Running
-2.779668,-3.6643257,-1.1994951,-1.0806117,-12.942172,1.484751,-1.6990564,9.277846,-2.684246,0.13798225,0.33045366,0.7301245,0.4282384,-0.6734021,-0.55843246,0.22648351,Running
2.5594015,3.7014358,-3.8965633,4.0826926,-5.548561,-1.0177519,-1.5232912,9.249997,-2.8788114,0.67248935,-0.10387153,-1.1464536,0.42579034,-0.68226177,-0.5486219,0.22855109,Running
-5.305551,38.45447,-15.953763,-18.849947,30.304325,-4.014209,-2.179523,8.89115,-3.5167527,0.09033475,-0.7257324,-0.188006,0.4731803,-0.67483693,-0.52774686,0.20537506,Running
-2.956839,20.107702,1.6879122,-1.3792502,11.145005,5.3419046,-1.7263179,8.947808,-3.6231146,-0.35742947,0.054953437,-1.6950105,0.46635735,-0.6835483,-0.5153731,0.22285233,Running
-0.7529764,8.585608,-9.633071,1.4770176,-0.36855125,-6.313347,-2.2529542,9.012261,-3.1422524,-2.1845274,0.9126082,-0.58140326,0.49610394,-0.64349914,-0.5341829,0.23332049,Running
-0.48003745,-4.6950297,5.9998693,1.7028294,-13.93985,8.4368305,-2.1984837,9.2548685,-2.384215,-0.63048625,0.34694704,-0.2527577,0.49864453,-0.61066747,-0.55352175,0.26842618,Running
-1.6962919,-1.435324,-8.899248,0.7331717,-10.534281,-6.1648264,-2.4423988,9.099054,-2.722558,0.24488366,-1.3854668,0.2780842,0.4896549,-0.631704,-0.5542123,0.2324587,Running
10.67814,2.8766334,-2.9352913,13.251775,-6.3351946,-0.76987195,-2.5736353,9.211828,-2.1654193,-0.46677434,0.24554339,-0.69013727,0.47147503,-0.6229903,-0.5807087,0.22884908,Running
-23.839066,29.348124,-14.228741,-20.794846,20.575909,-11.074162,-3.0442195,8.772216,-3.1545794,1.2668612,2.7781909,0.5682452,0.52722627,-0.6187659,-0.5426137,0.2114987,Running
-5.7520695,15.096639,1.1408371,-3.2950897,6.2775774,4.6562014,-2.4569798,8.819061,-3.5153644,0.379274,-0.7605517,0.9976834,0.51743907,-0.64147526,-0.52008253,0.22423297,Running
-1.7190368,7.16824,-2.7688942,-0.26026177,-1.6694789,1.7982519,-2.047883,8.931749,-3.4929147,0.29375288,-0.45511904,1.1271869,0.48781323,-0.6634209,-0.5206557,0.22545226,Running
2.018312,3.7241807,-0.5494693,3.536875,-5.443975,2.582513,-1.4059815,9.202073,-3.084712,-0.34215784,0.23699127,0.9598098,0.46159565,-0.6664878,-0.52609366,0.25680506,Running
1.2665327,-1.067814,-1.1887212,2.200516,-10.386206,1.720861,-0.8755349,9.347386,-2.8337586,-0.853452,0.72324,0.38132042,0.45258525,-0.66305965,-0.5216705,0.2887531,Running
-5.0038815,-0.62728083,-4.128801,-4.2719765,-10.058752,-1.5438368,-0.7238328,9.434535,-2.5760396,-0.11552683,0.2754758,0.00991434,0.451871,-0.65357023,-0.52437806,0.30608195,Running
2.5689783,36.800076,-10.43034,3.4800901,27.54234,-7.3263755,-1.0125564,9.225428,-3.168056,0.97975457,-2.817335,-0.13058467,0.4811092,-0.6557895,-0.5038333,0.29090557,Running
-7.8062944,16.480488,-5.758055,-7.465634,7.583639,-1.647038,-0.34066054,8.896849,-4.111017,0.56375533,-0.48627317,-1.5215249,0.47003707,-0.6990484,-0.45837072,0.28336003,Running
1.4856021,6.6103907,-5.590461,1.9918103,-2.7121344,6.4247284,-0.6426777,9.287809,-3.0812254,-3.2052832,0.918106,-0.37187642,0.4829014,-0.6510799,-0.49328968,0.31554165,Running
-0.82001406,1.5682021,1.2749124,-0.19177258,-7.874545,3.8459535,-0.6796128,9.448349,-2.5371687,0.13309532,-0.16312546,-0.34744182,0.48057342,-0.6311963,-0.5095965,0.33309436,Running
-4.44723,-1.8854338,-8.859743,-3.5041819,-11.205529,-5.958557,-0.91254246,9.315403,-2.9259062,0.3969891,-1.3653082,0.7490613,0.47454956,-0.6511393,-0.51039803,0.30052316,Running
3.405752,-0.78769237,-0.62847793,4.0838866,-10.217319,1.9777964,-0.67813456,9.429626,-2.6062744,-0.81313497,1.0989221,-0.059113435,0.44721788,-0.65524817,-0.5253939,0.30758286,Running
-17.830816,36.86951,-11.08276,-16.682945,27.527672,-8.329061,-1.1040934,9.340276,-2.7768016,0.07995004,1.3707572,0.058783557,0.4751412,-0.64483976,-0.5203327,0.29610208,Running
-4.4208937,12.16853,4.6100354,0.10572305,6.262205,6.683213,-0.49693245,9.539004,-2.2205536,-0.9084299,-1.6951754,-0.15990621,0.44838193,-0.64200497,-0.52771235,0.32909432,Running
0.9696517,7.6985555,-0.18794483,1.7488322,-1.8763099,1.7831514,-0.7791805,9.574865,-1.9710962,-0.24380854,-1.2694024,-0.5575795,0.4346419,-0.63977957,-0.55425286,0.3075262,Running
-1.6531962,3.2321723,-1.2940661,-0.79050124,-6.401951,0.32143962,-0.79894763,9.649535,-1.5551784,-0.763044,0.13436592,0.8724561,0.41270944,-0.6395021,-0.5721466,0.30554286,Running
4.1395745,-3.7720647,-0.89902276,5.5450783,-13.33764,0.91594636,-0.46575084,9.699989,-1.3651638,-0.3024516,1.3127251,-0.31995288,0.42159203,-0.6259905,-0.56109583,0.3399522,Running
-7.321469,-2.6060886,-7.8984714,-1.9345174,-10.643984,2.1741433,-0.7699527,9.662018,-1.4909762,0.864301,-0.4398474,-0.25214684,0.43615526,-0.6211177,-0.5609204,0.33068085,Running
6.695385,39.141605,-16.31409,7.678478,29.583054,-14.35501,-1.1647718,9.508449,-2.0983582,1.294961,1.254082,-2.1403313,0.4733618,-0.61880136,-0.5405455,0.317528,Running
