AG-X,AG-Y,AG-Z,Acc-X,Acc-Y,Acc-Z,Gravity-X,Gravity-Y,Gravity-Z,RR-X,RR-Y,RR-Z,RV-X,RV-Y,RV-Z,cos,activity
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.52563953,9.787925,-1.0920109,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.43940225,12.236104,0.6423156,0.993019,0.92410946,0.6065819,-1.6659884,9.465599,-1.948666,0.5610903,0.32685015,-0.67981327,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.11361718,8.11109,0.5512875,-2.7274666,-1.1032963,-1.7858529,2.520231,9.185466,2.3336778,0.5014355,0.107405856,-0.43693313,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.11361718,8.11109,0.5512875,-2.7274666,-1.1032963,-1.7858529,2.520231,9.185466,2.3336778,0.30329654,-0.46996695,0.008347006,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
-0.11361718,8.11109,0.5512875,-2.7274666,-1.1032963,-1.7858529,2.520231,9.185466,2.3336778,-0.77261966,0.4280502,0.8541662,0.7010154,0.3270826,0.16537379,0.6117564,downstairs
0.30319607,7.7469773,0.69022524,-1.778397,-1.5462475,-1.3260057,2.3191812,9.269651,2.2057538,1.0085009,1.7404549,-0.55730796,0.17901915,-0.58908904,-0.66401184,0.4242812,downstairs
-2.1785197,6.343227,-2.7832186,1.1226727,-6.416852,-4.9615936,1.1851921,9.589035,1.6781296,1.0756125,1.5423158,-0.8832786,0.2957865,-0.5723146,-0.633554,0.4284573,downstairs
-2.585751,9.351948,-2.0597842,0.17396998,-2.8783722,-2.6788354,-2.3390234,9.52177,0.18778248,1.4399326,0.19688798,-1.6470726,0.5401841,-0.45397606,-0.5753142,0.41366705,downstairs
-0.5495943,8.690795,0.94893694,2.6301289,-0.8646803,1.009708,-2.271875,9.520374,-0.6094686,-0.11002574,1.3526989,-1.0654386,0.56450063,-0.4614442,-0.54505134,0.41391706,downstairs
-0.2238092,10.276602,-1.2069938,1.5139296,0.30469704,-0.56438184,-2.2731345,9.4884405,-0.98628145,0.8721472,0.76147765,-0.49232683,0.592355,-0.44390747,-0.51806927,0.42856264,downstairs
-0.49689376,10.032264,-1.178248,2.0515878,0.5378742,0.08658743,-2.0653605,9.488373,-1.3694665,1.0553725,0.02005425,-0.34851626,0.6030495,-0.4518077,-0.4979897,0.4291938,downstairs
-0.49689376,10.032264,-1.178248,2.0515878,0.5378742,0.08658743,-2.0653605,9.488373,-1.3694665,1.0553725,0.02005425,-0.34851626,0.6030495,-0.4518077,-0.4979897,0.4291938,downstairs
-0.49689376,10.032264,-1.178248,2.0515878,0.5378742,0.08658743,-2.0653605,9.488373,-1.3694665,1.0553725,0.02005425,-0.34851626,0.6030495,-0.4518077,-0.4979897,0.4291938,downstairs
-0.49689376,10.032264,-1.178248,2.0515878,0.5378742,0.08658743,-2.0653605,9.488373,-1.3694665,1.0553725,0.02005425,-0.34851626,0.6030495,-0.4518077,-0.4979897,0.4291938,downstairs
-0.49689376,10.032264,-1.178248,2.0515878,0.5378742,0.08658743,-2.0653605,9.488373,-1.3694665,1.0553725,0.02005425,-0.34851626,0.6030495,-0.4518077,-0.4979897,0.4291938,downstairs
-0.49689376,10.032264,-1.178248,2.0515878,0.5378742,0.08658743,-2.0653605,9.488373,-1.3694665,1.0553725,0.02005425,-0.34851626,0.6030495,-0.4518077,-0.4979897,0.4291938,downstairs
-0.49689376,10.032264,-1.178248,2.0515878,0.5378742,0.08658743,-2.0653605,9.488373,-1.3694665,1.0553725,0.02005425,-0.34851626,0.6030495,-0.4518077,-0.4979897,0.4291938,downstairs
-0.49689376,10.032264,-1.178248,2.0515878,0.5378742,0.08658743,-2.0653605,9.488373,-1.3694665,1.0553725,0.02005425,-0.34851626,0.6030495,-0.4518077,-0.4979897,0.4291938,downstairs
-0.49689376,10.032264,-1.178248,2.0515878,0.5378742,0.08658743,-2.0653605,9.488373,-1.3694665,1.0553725,0.02005425,-0.34851626,0.6030495,-0.4518077,-0.4979897,0.4291938,downstairs
-0.49689376,10.032264,-1.178248,2.0515878,0.5378742,0.08658743,-2.0653605,9.488373,-1.3694665,1.0553725,0.02005425,-0.34851626,0.6030495,-0.4518077,-0.4979897,0.4291938,downstairs
-0.49689376,10.032264,-1.178248,2.0515878,0.5378742,0.08658743,-2.0653605,9.488373,-1.3694665,1.0553725,0.02005425,-0.34851626,0.6030495,-0.4518077,-0.4979897,0.4291938,downstairs
-0.49689376,10.032264,-1.178248,2.0515878,0.5378742,0.08658743,-2.0653605,9.488373,-1.3694665,1.0553725,0.02005425,-0.34851626,0.6030495,-0.4518077,-0.4979897,0.4291938,downstairs
-0.49689376,10.032264,-1.178248,2.0515878,0.5378742,0.08658743,-2.0653605,9.488373,-1.3694665,1.0553725,0.02005425,-0.34851626,0.6030495,-0.4518077,-0.4979897,0.4291938,downstairs
-0.49689376,10.032264,-1.178248,2.0515878,0.5378742,0.08658743,-2.0653605,9.488373,-1.3694665,1.0553725,0.02005425,-0.34851626,0.6030495,-0.4518077,-0.4979897,0.4291938,downstairs
-0.49689376,10.032264,-1.178248,2.0515878,0.5378742,0.08658743,-2.0653605,9.488373,-1.3694665,1.0553725,0.02005425,-0.34851626,0.6030495,-0.4518077,-0.4979897,0.4291938,downstairs
-0.49689376,10.032264,-1.178248,2.0515878,0.5378742,0.08658743,-2.0653605,9.488373,-1.3694665,1.0553725,0.02005425,-0.34851626,0.6030495,-0.4518077,-0.4979897,0.4291938,downstairs
-0.49689376,10.032264,-1.178248,2.0515878,0.5378742,0.08658743,-2.0653605,9.488373,-1.3694665,1.0553725,0.02005425,-0.34851626,0.6030495,-0.4518077,-0.4979897,0.4291938,downstairs
-0.49689376,10.032264,-1.178248,2.0515878,0.5378742,0.08658743,-2.0653605,9.488373,-1.3694665,1.0553725,0.02005425,-0.34851626,0.6030495,-0.4518077,-0.4979897,0.4291938,downstairs
